event_id,event_source,competition_id,rule_version,team_id,scenario_id,sequence,year,quarter,raw_action,canonical_action,category,control_type,is_agent_candidate,parameters_json,parameter_parse_status,cash_effect_wan,balance_wan,note,evidence_status,source_id,source_path,source_sheet,source_row,source_line
b4f46b1bd2f4362d,historical_cash_flow,historical_600_unknown_rule,unknown,ZY04,,119,5,2,Develop_Product,product_development,qualification,direct_decision,True,"{""products"": [""P1""]}",complete,-10.0,631.0,产品生产资格投资: P1,observed_history_unknown_rule,src_158092ee4fdb,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY04.xls,现金流量表,122.0,
38bb9f121f4eb650,historical_cash_flow,historical_600_unknown_rule,unknown,ZY04,,120,5,2,Pay_Overhaul,administrative_fee,period_close,automatic_settlement,False,{},not_applicable,-10.0,621.0,支付行政管理费,observed_history_unknown_rule,src_158092ee4fdb,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY04.xls,现金流量表,123.0,
85d1d3a91a6cdb0b,historical_cash_flow,historical_600_unknown_rule,unknown,ZY04,,121,5,3,Pay_Material,material_receipt_payment,procurement,committed_settlement,False,"{""materials"": {""R1"": 2, ""R2"": 2, ""R3"": 4, ""R4"": 2}}",complete,-100.0,521.0,支付原料费 R3:4 R4:2 R1:2 R2:2,observed_history_unknown_rule,src_158092ee4fdb,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY04.xls,现金流量表,124.0,
1a4cf90221ffc9d1,historical_cash_flow,historical_600_unknown_rule,unknown,ZY04,,122,5,3,Product_Produce,production,production,direct_decision,True,"{""line_assignments"": [{""line_instance_id"": 156, ""product_id"": ""P2""}, {""line_instance_id"": 157, ""product_id"": ""P2""}, {""line_instance_id"": 158, ""product_id"": ""P3""}, {""line_instance_id"": 159, ""product_id"": ""P3""}]}",complete,-40.0,481.0,156:P2 157:P2 158:P3 159:P3,observed_history_unknown_rule,src_158092ee4fdb,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY04.xls,现金流量表,125.0,
17522c2fefdfc35f,historical_cash_flow,historical_600_unknown_rule,unknown,ZY04,,123,5,3,Buy_Workshop,factory_purchase,capacity,direct_decision,True,"{""factory_type"": ""大厂房""}",complete,-300.0,181.0,购买[大厂房],observed_history_unknown_rule,src_158092ee4fdb,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY04.xls,现金流量表,126.0,
480ef4bb51560dae,historical_cash_flow,historical_600_unknown_rule,unknown,ZY04,,124,5,3,Update_Receivable,receivable_maturity,receivable,automatic_settlement,False,{},not_applicable,131.0,312.0,更新应收款,observed_history_unknown_rule,src_158092ee4fdb,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY04.xls,现金流量表,127.0,
f70740d24b1109c4,historical_cash_flow,historical_600_unknown_rule,unknown,ZY04,,125,5,3,Develop_Product,product_development,qualification,direct_decision,True,"{""products"": [""P1""]}",complete,-10.0,302.0,产品生产资格投资: P1,observed_history_unknown_rule,src_158092ee4fdb,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY04.xls,现金流量表,128.0,
ce6b7eb048e9bfe2,historical_cash_flow,historical_600_unknown_rule,unknown,ZY04,,126,5,3,Pay_Overhaul,administrative_fee,period_close,automatic_settlement,False,{},not_applicable,-10.0,292.0,支付行政管理费,observed_history_unknown_rule,src_158092ee4fdb,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY04.xls,现金流量表,129.0,
95b64ea8c26ffa66,historical_cash_flow,historical_600_unknown_rule,unknown,ZY04,,127,5,4,Pay_Short_Loan,short_loan_repayment,finance,committed_settlement,False,{},partial,-210.0,82.0,短贷还本息,observed_history_unknown_rule,src_158092ee4fdb,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY04.xls,现金流量表,130.0,
692e43e540138c2e,historical_cash_flow,historical_600_unknown_rule,unknown,ZY04,,128,5,4,Short_Loan,short_loan_borrow,finance,conditional_decision,True,"{""principal_wan"": 200, ""term"": 4, ""term_unit"": ""quarter""}",complete,200.0,282.0,申请:4季 200W的短期贷款,observed_history_unknown_rule,src_158092ee4fdb,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY04.xls,现金流量表,131.0,
c67d4d7b49fc80a8,historical_cash_flow,historical_600_unknown_rule,unknown,ZY04,,129,5,4,Buy_ProductLine,production_line_order,capacity,direct_decision,True,"{""line_type"": ""手工线"", ""product_id"": ""P1""}",complete,-50.0,232.0,订购[手工线]生产[P1],observed_history_unknown_rule,src_158092ee4fdb,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY04.xls,现金流量表,132.0,
8a7a83f4aae92b0f,historical_cash_flow,historical_600_unknown_rule,unknown,ZY04,,130,5,4,Buy_ProductLine,production_line_order,capacity,direct_decision,True,"{""line_type"": ""手工线"", ""product_id"": ""P1""}",complete,-50.0,182.0,订购[手工线]生产[P1],observed_history_unknown_rule,src_158092ee4fdb,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY04.xls,现金流量表,133.0,
a929fc5a63edc28d,historical_cash_flow,historical_600_unknown_rule,unknown,ZY04,,131,5,4,Buy_ProductLine,production_line_order,capacity,direct_decision,True,"{""line_type"": ""手工线"", ""product_id"": ""P1""}",complete,-50.0,132.0,订购[手工线]生产[P1],observed_history_unknown_rule,src_158092ee4fdb,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY04.xls,现金流量表,134.0,
333e93c90a9aa0fa,historical_cash_flow,historical_600_unknown_rule,unknown,ZY04,,132,5,4,Buy_ProductLine,production_line_order,capacity,direct_decision,True,"{""line_type"": ""手工线"", ""product_id"": ""P1""}",complete,-50.0,82.0,订购[手工线]生产[P1],observed_history_unknown_rule,src_158092ee4fdb,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY04.xls,现金流量表,135.0,
6184e44ec55433c5,historical_cash_flow,historical_600_unknown_rule,unknown,ZY04,,133,5,4,Update_Receivable,receivable_maturity,receivable,automatic_settlement,False,{},not_applicable,422.0,504.0,更新应收款,observed_history_unknown_rule,src_158092ee4fdb,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY04.xls,现金流量表,136.0,
223fc701fcea9434,historical_cash_flow,historical_600_unknown_rule,unknown,ZY04,,134,5,4,Pay_Overhaul,administrative_fee,period_close,automatic_settlement,False,{},not_applicable,-10.0,494.0,支付行政管理费,observed_history_unknown_rule,src_158092ee4fdb,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY04.xls,现金流量表,137.0,
7c78fe5fbea0d1cb,historical_cash_flow,historical_600_unknown_rule,unknown,ZY04,,135,5,4,Pay_Maintenance,maintenance,period_close,automatic_settlement,False,{},not_applicable,-80.0,414.0,支付维护费,observed_history_unknown_rule,src_158092ee4fdb,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY04.xls,现金流量表,138.0,
c7ab9896ab9789b7,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,1,1,1,Pay_Capital,capital_injection,finance,exception_intervention,False,{},not_applicable,600.0,600.0,"公司成立,股东注资",observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,4.0,
f1dabbadd1485d30,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,2,1,1,Long_Loan,long_loan_borrow,finance,conditional_decision,True,"{""principal_wan"": 454, ""term"": 5, ""term_unit"": ""year""}",complete,454.0,1054.0,申请:5年 454W的长期贷款,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,5.0,
ba4df7449f9821ed,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,3,1,1,Rent_Workshop,factory_rent,capacity,direct_decision,True,"{""factory_type"": ""大厂房""}",complete,-40.0,1014.0,租用[大厂房],observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,6.0,
5e9c7ebc3c20dd78,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,4,1,1,Buy_ProductLine,production_line_order,capacity,direct_decision,True,"{""line_type"": ""自动线"", ""product_id"": ""P2""}",complete,-50.0,964.0,订购[自动线]生产[P2],observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,7.0,
d5ddce3d0847d452,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,5,1,1,Buy_ProductLine,production_line_order,capacity,direct_decision,True,"{""line_type"": ""自动线"", ""product_id"": ""P2""}",complete,-50.0,914.0,订购[自动线]生产[P2],observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,8.0,
a60bdbb52db58e39,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,6,1,1,Buy_ProductLine,production_line_order,capacity,direct_decision,True,"{""line_type"": ""自动线"", ""product_id"": ""P3""}",complete,-50.0,864.0,订购[自动线]生产[P3],observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,9.0,
3752a46625b9c8fe,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,7,1,1,Buy_ProductLine,production_line_order,capacity,direct_decision,True,"{""line_type"": ""自动线"", ""product_id"": ""P3""}",complete,-50.0,814.0,订购[自动线]生产[P3],observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,10.0,
0c39c08b0682d741,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,8,1,1,Develop_Product,product_development,qualification,direct_decision,True,"{""products"": [""P2"", ""P3""]}",complete,-20.0,794.0,产品生产资格投资: P2 P3,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,11.0,
a6d0f347dab7490a,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,9,1,1,Pay_Overhaul,administrative_fee,period_close,automatic_settlement,False,{},not_applicable,-10.0,784.0,支付行政管理费,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,12.0,
716d89cfd0c3dcc6,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,10,1,2,Invest_ProductLine,production_line_investment,capacity,committed_settlement,False,{},partial,-200.0,584.0,投资在建生产线,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,13.0,
e587ab446831afd2,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,11,1,2,Develop_Product,product_development,qualification,direct_decision,True,"{""products"": [""P2"", ""P3""]}",complete,-20.0,564.0,产品生产资格投资: P2 P3,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,14.0,
a0290884327d74e9,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,12,1,2,Pay_Overhaul,administrative_fee,period_close,automatic_settlement,False,{},not_applicable,-10.0,554.0,支付行政管理费,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,15.0,
4cc0fd84156a53c5,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,13,1,3,Buy_Material,material_order,procurement,direct_decision,True,"{""materials"": {""R3"": 4, ""R4"": 2}}",complete,0.0,554.0,订购原料 R3:4 R4:2,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,16.0,
4f8893bf21791438,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,14,1,3,Develop_Product,product_development,qualification,direct_decision,True,"{""products"": [""P2"", ""P3""]}",complete,-20.0,534.0,产品生产资格投资: P2 P3,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,17.0,
2f1693e3fbd8e36a,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,15,1,3,Pay_Overhaul,administrative_fee,period_close,automatic_settlement,False,{},not_applicable,-10.0,524.0,支付行政管理费,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,18.0,
1866dd6d558ed548,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,16,1,4,Buy_Material,material_order,procurement,direct_decision,True,"{""materials"": {""R1"": 2, ""R2"": 2, ""R3"": 4, ""R4"": 2}}",complete,0.0,524.0,订购原料 R1:2 R2:2 R3:4 R4:2,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,19.0,
f0ec240e58b29782,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,17,1,4,Invest_ProductLine,production_line_investment,capacity,committed_settlement,False,{},partial,-200.0,324.0,投资在建生产线,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,20.0,
43b9b7bcf3a7c830,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,18,1,4,Develop_Product,product_development,qualification,direct_decision,True,"{""products"": [""P3""]}",complete,-10.0,314.0,产品生产资格投资: P3,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,21.0,
45a1859902880afe,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,19,1,4,Develop_ISO,iso_development,qualification,direct_decision,True,"{""certifications"": [""ISO14000"", ""ISO9000""]}",complete,-30.0,284.0,"ISO认证资格投资,开发：ISO9000 ISO14000",observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,22.0,
ec0447b50e387749,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,20,1,4,Develop_Market,market_development,qualification,direct_decision,True,"{""markets"": [""本地"", ""区域"", ""国内"", ""亚洲"", ""国际""]}",complete,-50.0,234.0,"市场开拓资格投资,开发项目:本地 区域 国内 亚洲 国际",observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,23.0,
f04ba199a682e5da,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,21,1,4,Pay_Overhaul,administrative_fee,period_close,automatic_settlement,False,{},not_applicable,-10.0,224.0,支付行政管理费,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,24.0,
c2569d852639daa5,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,22,2,1,Pay_Long_Loan,long_loan_repayment,finance,committed_settlement,False,{},partial,-45.0,179.0,支付长贷本息,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,25.0,
1256981c5a2d01b9,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,23,2,1,Pay_AD,advertising,sales,direct_decision,True,{},partial,-77.0,102.0,广告投放,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,26.0,
60dae4f47453b1e6,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,24,2,1,Long_Loan,long_loan_borrow,finance,conditional_decision,True,"{""principal_wan"": 504, ""term"": 5, ""term_unit"": ""year""}",complete,504.0,606.0,申请:5年 504W的长期贷款,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,27.0,
065559e512e068b1,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,25,2,1,Pay_Material,material_receipt_payment,procurement,committed_settlement,False,"{""materials"": {""R1"": 2, ""R2"": 2, ""R3"": 4, ""R4"": 2}}",complete,-100.0,506.0,支付原料费 R3:4 R4:2 R1:2 R2:2,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,28.0,
59438c5a3f5ac74e,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,26,2,1,Buy_Material,material_order,procurement,direct_decision,True,"{""materials"": {""R1"": 2, ""R2"": 2, ""R3"": 4, ""R4"": 2}}",complete,0.0,506.0,订购原料 R1:2 R2:2 R3:4 R4:2,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,29.0,
9133a9b317e089c1,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,27,2,1,Product_Produce,production,production,direct_decision,True,"{""line_assignments"": [{""line_instance_id"": 204, ""product_id"": ""P2""}, {""line_instance_id"": 205, ""product_id"": ""P2""}, {""line_instance_id"": 206, ""product_id"": ""P3""}, {""line_instance_id"": 207, ""product_id"": ""P3""}]}",complete,-40.0,466.0,204:P2 205:P2 206:P3 207:P3,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,30.0,
11ad4fb728dd44f6,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,28,2,1,Renew_Workshop,factory_rent_renewal,capacity,conditional_decision,True,{},not_applicable,-40.0,426.0,厂房续租,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,31.0,
7aca040e9d514f7e,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,29,2,1,Pay_Overhaul,administrative_fee,period_close,automatic_settlement,False,{},not_applicable,-10.0,416.0,支付行政管理费,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,32.0,
6e4f844f95ce40fe,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,30,2,2,Pay_Material,material_receipt_payment,procurement,committed_settlement,False,"{""materials"": {""R1"": 2, ""R2"": 2, ""R3"": 4, ""R4"": 2}}",complete,-100.0,316.0,支付原料费 R3:4 R4:2 R1:2 R2:2,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,33.0,
7dcf9ab5598c2884,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,31,2,2,Buy_Material,material_order,procurement,direct_decision,True,"{""materials"": {""R1"": 2, ""R2"": 2, ""R3"": 4, ""R4"": 2}}",complete,0.0,316.0,订购原料 R1:2 R2:2 R3:4 R4:2,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,34.0,
c10e965a42c04c84,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,32,2,2,Product_Produce,production,production,direct_decision,True,"{""line_assignments"": [{""line_instance_id"": 204, ""product_id"": ""P2""}, {""line_instance_id"": 205, ""product_id"": ""P2""}, {""line_instance_id"": 206, ""product_id"": ""P3""}, {""line_instance_id"": 207, ""product_id"": ""P3""}]}",complete,-40.0,276.0,204:P2 205:P2 206:P3 207:P3,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,35.0,
71947836885cdb43,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,33,2,2,Develop_Product,product_development,qualification,direct_decision,True,"{""products"": [""P1""]}",complete,-10.0,266.0,产品生产资格投资: P1,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,36.0,
f27b1bbc7d38940e,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,34,2,2,Pay_Overhaul,administrative_fee,period_close,automatic_settlement,False,{},not_applicable,-10.0,256.0,支付行政管理费,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,37.0,
3150008f31a48df9,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,35,2,3,Pay_Material,material_receipt_payment,procurement,committed_settlement,False,"{""materials"": {""R1"": 2, ""R2"": 2, ""R3"": 4, ""R4"": 2}}",complete,-100.0,156.0,支付原料费 R3:4 R4:2 R1:2 R2:2,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,38.0,
26ed02cbb93eac21,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,36,2,3,Buy_Material,material_order,procurement,direct_decision,True,"{""materials"": {""R1"": 2, ""R2"": 2, ""R3"": 4, ""R4"": 2}}",complete,0.0,156.0,订购原料 R1:2 R2:2 R3:4 R4:2,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,39.0,
95cbecaf4586dbb9,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,37,2,3,Product_Produce,production,production,direct_decision,True,"{""line_assignments"": [{""line_instance_id"": 204, ""product_id"": ""P2""}, {""line_instance_id"": 205, ""product_id"": ""P2""}, {""line_instance_id"": 206, ""product_id"": ""P3""}, {""line_instance_id"": 207, ""product_id"": ""P3""}]}",complete,-40.0,116.0,204:P2 205:P2 206:P3 207:P3,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,40.0,
fff416c974384e4c,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,38,2,3,Update_Receivable,receivable_maturity,receivable,automatic_settlement,False,{},not_applicable,171.0,287.0,更新应收款,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,41.0,
463666c8c5769537,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,39,2,3,Develop_Product,product_development,qualification,direct_decision,True,"{""products"": [""P1""]}",complete,-10.0,277.0,产品生产资格投资: P1,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,42.0,
12d13d0f1d83cae0,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,40,2,3,Pay_Overhaul,administrative_fee,period_close,automatic_settlement,False,{},not_applicable,-10.0,267.0,支付行政管理费,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,43.0,
b4c37998988df68a,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,41,2,4,Pay_Material,material_receipt_payment,procurement,committed_settlement,False,"{""materials"": {""R1"": 2, ""R2"": 2, ""R3"": 4, ""R4"": 2}}",complete,-100.0,167.0,支付原料费 R3:4 R4:2 R1:2 R2:2,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,44.0,
3b0580a461bf0269,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,42,2,4,Buy_Material,material_order,procurement,direct_decision,True,"{""materials"": {""R1"": 2, ""R2"": 2, ""R3"": 4, ""R4"": 2}}",complete,0.0,167.0,订购原料 R1:2 R2:2 R3:4 R4:2,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,45.0,
8273ac83b616f709,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,43,2,4,Product_Produce,production,production,direct_decision,True,"{""line_assignments"": [{""line_instance_id"": 204, ""product_id"": ""P2""}, {""line_instance_id"": 205, ""product_id"": ""P2""}, {""line_instance_id"": 206, ""product_id"": ""P3""}, {""line_instance_id"": 207, ""product_id"": ""P3""}]}",complete,-40.0,127.0,204:P2 205:P2 206:P3 207:P3,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,46.0,
660c83e0ddf3af99,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,44,2,4,Develop_ISO,iso_development,qualification,direct_decision,True,"{""certifications"": [""ISO14000"", ""ISO9000""]}",complete,-30.0,97.0,"ISO认证资格投资,开发：ISO9000 ISO14000",observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,47.0,
7eedbfc950f94acf,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,45,2,4,Develop_Market,market_development,qualification,direct_decision,True,"{""markets"": [""国内"", ""亚洲"", ""国际""]}",complete,-30.0,67.0,"市场开拓资格投资,开发项目:国内 亚洲 国际",observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,48.0,
74f8e7f46bb2e8aa,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,46,2,4,Pay_Overhaul,administrative_fee,period_close,automatic_settlement,False,{},not_applicable,-10.0,57.0,支付行政管理费,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,49.0,
acd9334440fdd1c5,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,47,2,4,Pay_Maintenance,maintenance,period_close,automatic_settlement,False,{},not_applicable,-40.0,17.0,支付维护费,observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,50.0,
966b6291e8c0c107,historical_cash_flow,historical_600_unknown_rule,unknown,ZY05,,48,3,1,Discount,receivable_discount,receivable,conditional_decision,True,"{""term_1_wan"": 150, ""term_2_wan"": 0, ""term_3_wan"": 0, ""term_4_wan"": 0}",complete,135.0,152.0,"1期贴现:150W,2期贴现:0W,3期贴现:0W,4期贴现:0W",observed_history_unknown_rule,src_33c96cbd4d19,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/ZY05.xls,现金流量表,51.0,
