record_id,competition_id,rule_version,snapshot_year,team_id,line_type,factory,product_id,state,accumulated_depreciation_wan,production_start_year,production_start_quarter,conversion_time_raw,remaining_time_raw,completion_year,completion_quarter,construction_start_raw,source_id,source_path,source_sheet,source_row
da09489471257319,historical_600_unknown_rule,unknown,1,ZY02,自动线,大厂房(52),P3,在产,120.0,5.0,4.0,-,0季,1,4,第1年1季,src_30b4ccc518f2,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/1.xls,生产线信息,102
1bb1524fb6caed76,historical_600_unknown_rule,unknown,1,ZY02,自动线,大厂房(52),P3,在产,90.0,5.0,4.0,-,0季,2,4,第2年1季,src_30b4ccc518f2,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/1.xls,生产线信息,103
4caedf8a57fe69e4,historical_600_unknown_rule,unknown,1,ZY06,自动线,大厂房(60),P4,空闲,90.0,,,-,0季,2,2,第1年3季,src_30b4ccc518f2,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/1.xls,生产线信息,104
e9ece3cafa005196,historical_600_unknown_rule,unknown,1,ZY06,自动线,大厂房(60),P4,空闲,90.0,,,-,0季,2,2,第1年3季,src_30b4ccc518f2,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/1.xls,生产线信息,105
0e44208b9962c707,historical_600_unknown_rule,unknown,1,ZY06,自动线,大厂房(60),P4,空闲,90.0,,,-,0季,2,2,第1年3季,src_30b4ccc518f2,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/1.xls,生产线信息,106
c6de99724947f428,historical_600_unknown_rule,unknown,1,ZY06,自动线,大厂房(60),P4,空闲,90.0,,,-,0季,2,2,第1年3季,src_30b4ccc518f2,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/1.xls,生产线信息,107
ff5cb8aadefd231d,historical_600_unknown_rule,unknown,1,ZY06,手工线,大厂房(100),P4,空闲,0.0,,,-,0季,5,4,第5年4季,src_30b4ccc518f2,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/1.xls,生产线信息,108
ba0dbfb029aa7cd3,historical_600_unknown_rule,unknown,1,ZY06,手工线,大厂房(100),P4,空闲,0.0,,,-,0季,5,4,第5年4季,src_30b4ccc518f2,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/1.xls,生产线信息,109
39a6993590db924a,historical_600_unknown_rule,unknown,1,ZY06,手工线,大厂房(100),P4,空闲,0.0,,,-,0季,5,4,第5年4季,src_30b4ccc518f2,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/1.xls,生产线信息,110
0cd93f6daa8e4d92,historical_600_unknown_rule,unknown,1,ZY06,手工线,大厂房(100),P4,空闲,0.0,,,-,0季,5,4,第5年4季,src_30b4ccc518f2,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/1.xls,生产线信息,111
32e846a7916fbdac,historical_600_unknown_rule,unknown,2,ZY07,自动线,大厂房(51),P2,在产,90.0,5.0,4.0,-,0季,2,1,第1年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,3
0a6524586688fc1d,historical_600_unknown_rule,unknown,2,ZY07,自动线,大厂房(51),P2,在产,90.0,5.0,4.0,-,0季,2,1,第1年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,4
3d359ee69afbfea5,historical_600_unknown_rule,unknown,2,ZY07,自动线,大厂房(51),P3,在产,90.0,5.0,4.0,-,0季,2,1,第1年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,5
05ca9983f88fe896,historical_600_unknown_rule,unknown,2,ZY07,自动线,大厂房(51),P3,在产,90.0,5.0,4.0,-,0季,2,1,第1年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,6
b3aeed51fe266592,historical_600_unknown_rule,unknown,2,ZY05,自动线,大厂房(64),P2,空闲,90.0,,,-,0季,2,1,第1年1季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,7
cfb1068e1870a197,historical_600_unknown_rule,unknown,2,ZY05,自动线,大厂房(64),P2,空闲,90.0,,,-,0季,2,1,第1年1季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,8
dc5c7063c9045e16,historical_600_unknown_rule,unknown,2,ZY05,自动线,大厂房(64),P3,空闲,90.0,,,-,0季,2,1,第1年1季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,9
0c075cda4155348b,historical_600_unknown_rule,unknown,2,ZY05,自动线,大厂房(64),P3,空闲,90.0,,,-,0季,2,1,第1年1季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,10
809341376ba376d9,historical_600_unknown_rule,unknown,2,ZY14,自动线,大厂房(61),P2,在产,90.0,5.0,4.0,-,0季,2,1,第1年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,11
a85b1de58a22bc6f,historical_600_unknown_rule,unknown,2,ZY14,自动线,大厂房(61),P2,在产,90.0,5.0,4.0,-,0季,2,1,第1年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,12
547661e2a07e7275,historical_600_unknown_rule,unknown,2,ZY14,自动线,大厂房(61),P3,在产,90.0,5.0,4.0,-,0季,2,1,第1年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,13
59854f234743b79d,historical_600_unknown_rule,unknown,2,ZY14,自动线,大厂房(61),P3,在产,90.0,5.0,4.0,-,0季,2,1,第1年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,14
680cac4da67be3c1,historical_600_unknown_rule,unknown,2,ZY04,自动线,大厂房(49),P2,空闲,90.0,,,-,0季,2,1,第1年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,15
e8017e7b37eab475,historical_600_unknown_rule,unknown,2,ZY04,自动线,大厂房(49),P2,空闲,90.0,,,-,0季,2,1,第1年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,16
b18ff48d8e53328d,historical_600_unknown_rule,unknown,2,ZY04,自动线,大厂房(49),P3,空闲,90.0,,,-,0季,2,1,第1年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,17
cd4047b47f957e20,historical_600_unknown_rule,unknown,2,ZY04,自动线,大厂房(49),P3,空闲,90.0,,,-,0季,2,1,第1年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,18
048cba7e1bdee1d4,historical_600_unknown_rule,unknown,2,ZY05,自动线,大厂房(75),P1,空闲,0.0,,,-,0季,5,1,第4年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,19
59edc7aaf4d3a591,historical_600_unknown_rule,unknown,2,ZY05,自动线,大厂房(75),P1,空闲,0.0,,,-,0季,5,1,第4年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,20
6cf2177f759639a7,historical_600_unknown_rule,unknown,2,ZY11,自动线,大厂房(59),P2,在产,90.0,5.0,4.0,-,0季,2,1,第1年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,21
baf500e08dd01323,historical_600_unknown_rule,unknown,2,ZY11,自动线,大厂房(59),P2,在产,90.0,5.0,4.0,-,0季,2,1,第1年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,22
a71926bcaa30ebbc,historical_600_unknown_rule,unknown,2,ZY11,自动线,大厂房(59),P2,在产,90.0,5.0,4.0,-,0季,2,1,第1年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,23
292ac16d805757d3,historical_600_unknown_rule,unknown,2,ZY05,自动线,大厂房(75),P4,空闲,0.0,,,-,0季,5,4,第5年1季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,24
7b953784eb4540ea,historical_600_unknown_rule,unknown,2,ZY05,自动线,大厂房(75),P4,空闲,0.0,,,-,0季,5,4,第5年1季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,25
4cbfc7e0dedbf675,historical_600_unknown_rule,unknown,2,ZY09,柔性线,小厂房(46),P3,空闲,120.0,,,-,0季,2,1,第1年1季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,26
671dc326db2fb8e0,historical_600_unknown_rule,unknown,2,ZY09,自动线,小厂房(46),P3,空闲,120.0,,,-,0季,1,4,第1年1季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,27
b648e43c43f6de78,historical_600_unknown_rule,unknown,2,ZY09,自动线,小厂房(46),P3,空闲,120.0,,,-,0季,1,4,第1年1季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,28
2af134ecc5c40de4,historical_600_unknown_rule,unknown,2,ZY05,半自动,大厂房(78),P2,空闲,0.0,,,-,0季,5,3,第5年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,29
b1536cdf179d69f3,historical_600_unknown_rule,unknown,2,ZY05,半自动,大厂房(78),P2,空闲,0.0,,,-,0季,5,3,第5年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,30
26d7d5123fc68287,historical_600_unknown_rule,unknown,2,ZY05,半自动,大厂房(78),P3,空闲,0.0,,,-,0季,5,3,第5年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,31
392979159471ed3f,historical_600_unknown_rule,unknown,2,ZY05,半自动,大厂房(78),P3,空闲,0.0,,,-,0季,5,3,第5年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,32
3b0e48c0e25c9fd1,historical_600_unknown_rule,unknown,2,ZY05,半自动,大厂房(81),P2,空闲,0.0,,,-,0季,5,4,第5年3季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,33
efccfa0267146489,historical_600_unknown_rule,unknown,2,ZY05,半自动,大厂房(81),P3,空闲,0.0,,,-,0季,5,4,第5年3季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,34
cdce0691be3e820e,historical_600_unknown_rule,unknown,2,ZY05,半自动,大厂房(81),P1,空闲,0.0,,,-,0季,5,4,第5年3季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,35
087cac8d635368ce,historical_600_unknown_rule,unknown,2,ZY05,半自动,大厂房(81),P4,空闲,0.0,,,-,0季,5,4,第5年3季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,36
1815695be9220ee8,historical_600_unknown_rule,unknown,2,ZY08,自动线,大厂房(47),P1,空闲,90.0,,,-,0季,2,1,第1年1季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,37
682df2f3748491e3,historical_600_unknown_rule,unknown,2,ZY08,自动线,大厂房(47),P4,空闲,90.0,,,-,0季,2,1,第1年1季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,38
1421aeedaf5f7999,historical_600_unknown_rule,unknown,2,ZY08,自动线,大厂房(47),P1,空闲,90.0,,,-,0季,2,1,第1年1季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,39
1000ea64b63ef02a,historical_600_unknown_rule,unknown,2,ZY08,自动线,大厂房(47),P4,空闲,60.0,,,-,0季,3,1,第2年1季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,40
c199cc0dc33dd727,historical_600_unknown_rule,unknown,2,ZY08,自动线,小厂房(71),P4,空闲,0.0,,,-,0季,5,2,第4年3季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,41
88290117395e5a32,historical_600_unknown_rule,unknown,2,ZY08,手工线,小厂房(71),P4,空闲,0.0,,,-,0季,5,1,第5年1季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,42
4099c5963d1120ea,historical_600_unknown_rule,unknown,2,ZY08,手工线,小厂房(71),P4,空闲,0.0,,,-,0季,5,1,第5年1季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,43
6ec925f21d6962c9,historical_600_unknown_rule,unknown,2,ZY04,手工线,大厂房(83),P1,空闲,0.0,,,-,0季,5,4,第5年4季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,44
fa5f877ebdb8dc16,historical_600_unknown_rule,unknown,2,ZY04,手工线,大厂房(83),P1,空闲,0.0,,,-,0季,5,4,第5年4季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,45
952be44da24efc22,historical_600_unknown_rule,unknown,2,ZY04,手工线,大厂房(83),P1,空闲,0.0,,,-,0季,5,4,第5年4季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,46
97e3edeed3df603d,historical_600_unknown_rule,unknown,2,ZY04,手工线,大厂房(83),P1,空闲,0.0,,,-,0季,5,4,第5年4季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,47
d6703891049a0419,historical_600_unknown_rule,unknown,2,ZY10,自动线,大厂房(54),P3,空闲,90.0,,,-,0季,2,1,第1年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,48
cbef6e97ba41251d,historical_600_unknown_rule,unknown,2,ZY10,自动线,大厂房(54),P4,空闲,90.0,,,-,0季,2,1,第1年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,49
8d07dcf5e279f18c,historical_600_unknown_rule,unknown,2,ZY10,自动线,大厂房(54),P4,空闲,90.0,,,-,0季,2,1,第1年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,50
c3efc523256a870f,historical_600_unknown_rule,unknown,2,ZY10,自动线,大厂房(54),P4,空闲,90.0,,,-,0季,2,1,第1年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,51
48a3689e9f681b06,historical_600_unknown_rule,unknown,2,ZY10,手工线,小厂房(74),P1,空闲,10.0,,,-,0季,4,2,第4年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,52
8e50fc77dab3d1ef,historical_600_unknown_rule,unknown,2,ZY10,手工线,小厂房(74),P1,空闲,10.0,,,-,0季,4,2,第4年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,53
dadc2dff379d71fc,historical_600_unknown_rule,unknown,2,ZY10,手工线,小厂房(74),P1,空闲,10.0,,,-,0季,4,2,第4年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,54
9147cfbd65c68cf3,historical_600_unknown_rule,unknown,2,ZY10,手工线,小厂房(85),P3,空闲,0.0,,,-,0季,5,1,第5年1季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,55
552e3fd9fb9ebeb9,historical_600_unknown_rule,unknown,2,ZY10,手工线,小厂房(85),P3,空闲,0.0,,,-,0季,5,1,第5年1季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,56
d4aeda5a11dbf343,historical_600_unknown_rule,unknown,2,ZY10,手工线,小厂房(85),P3,空闲,0.0,,,-,0季,5,1,第5年1季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,57
b246a722d4185fb9,historical_600_unknown_rule,unknown,2,ZY15,自动线,大厂房(43),P4,空闲,90.0,,,-,0季,2,2,第1年3季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,58
a86c474b82349014,historical_600_unknown_rule,unknown,2,ZY15,自动线,大厂房(43),P4,空闲,90.0,,,-,0季,2,2,第1年3季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,59
0c6def250228ff53,historical_600_unknown_rule,unknown,2,ZY15,自动线,大厂房(43),P4,空闲,60.0,,,-,0季,3,1,第2年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,60
ea8ed4c2f018834e,historical_600_unknown_rule,unknown,2,ZY15,自动线,大厂房(43),P4,空闲,60.0,,,-,0季,3,1,第2年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,61
fa2e828e5cd60e3a,historical_600_unknown_rule,unknown,2,ZY03,自动线,大厂房(58),P2,空闲,90.0,,,-,0季,2,1,第1年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,62
f04e93e34fe97a51,historical_600_unknown_rule,unknown,2,ZY03,自动线,大厂房(58),P2,空闲,90.0,,,-,0季,2,1,第1年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,63
e3576cc4f0e77492,historical_600_unknown_rule,unknown,2,ZY03,自动线,大厂房(58),P3,空闲,90.0,,,-,0季,2,1,第1年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,64
6e7b455b3efc63b7,historical_600_unknown_rule,unknown,2,ZY03,自动线,大厂房(58),P3,空闲,90.0,,,-,0季,2,1,第1年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,65
f10ead36eba65b5a,historical_600_unknown_rule,unknown,2,ZY03,自动线,大厂房(76),P2,空闲,0.0,,,-,0季,5,1,第4年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,66
0db037037fe67d3e,historical_600_unknown_rule,unknown,2,ZY03,自动线,大厂房(76),P2,空闲,0.0,,,-,0季,5,1,第4年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,67
b5c710dd01ac2392,historical_600_unknown_rule,unknown,2,ZY03,自动线,大厂房(76),P3,空闲,0.0,,,-,0季,5,1,第4年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,68
76e5153dfcbc07e5,historical_600_unknown_rule,unknown,2,ZY03,自动线,大厂房(76),P3,空闲,0.0,,,-,0季,5,1,第4年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,69
a6d805b0a95b1781,historical_600_unknown_rule,unknown,2,ZY03,自动线,大厂房(86),P2,空闲,0.0,,,-,0季,5,4,第5年1季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,70
9a9131254905c58d,historical_600_unknown_rule,unknown,2,ZY03,自动线,大厂房(86),P2,空闲,0.0,,,-,0季,5,4,第5年1季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,71
01428f7e9d4d5c90,historical_600_unknown_rule,unknown,2,ZY03,自动线,大厂房(86),P3,空闲,0.0,,,-,0季,5,4,第5年1季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,72
19beeacd1bca1b3b,historical_600_unknown_rule,unknown,2,ZY03,自动线,大厂房(86),P3,空闲,0.0,,,-,0季,5,4,第5年1季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,73
dbb515c11d43c853,historical_600_unknown_rule,unknown,2,ZY10,半自动,大厂房(88),P1,空闲,0.0,,,-,0季,5,4,第5年3季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,74
8812f0baeb0d3588,historical_600_unknown_rule,unknown,2,ZY10,半自动,大厂房(88),P1,空闲,0.0,,,-,0季,5,4,第5年3季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,75
add33439ecd10982,historical_600_unknown_rule,unknown,2,ZY10,半自动,大厂房(88),P1,空闲,0.0,,,-,0季,5,4,第5年3季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,76
40e4cbf44bd7463c,historical_600_unknown_rule,unknown,2,ZY10,半自动,大厂房(88),P1,空闲,0.0,,,-,0季,5,4,第5年3季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,77
2f25b3ca1dbee995,historical_600_unknown_rule,unknown,2,ZY16,自动线,大厂房(55),P2,在产,90.0,5.0,4.0,-,0季,2,1,第1年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,78
f775e275190ebeb8,historical_600_unknown_rule,unknown,2,ZY16,自动线,大厂房(55),P2,在产,90.0,5.0,4.0,-,0季,2,1,第1年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,79
8b09bcdb343b1ff0,historical_600_unknown_rule,unknown,2,ZY16,自动线,大厂房(55),P2,在产,90.0,5.0,4.0,-,0季,2,1,第1年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,80
0e6b945ae2097450,historical_600_unknown_rule,unknown,2,ZY16,自动线,大厂房(55),P2,在产,30.0,5.0,4.0,-,0季,4,1,第3年2季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,81
d0e47d9c214f4766,historical_600_unknown_rule,unknown,2,ZY13,自动线,大厂房(62),P4,空闲,90.0,,,-,0季,2,2,第1年3季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,82
842e7e15e5f5b38a,historical_600_unknown_rule,unknown,2,ZY13,自动线,大厂房(62),P3,空闲,90.0,,,-,0季,2,2,第1年3季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,83
c0274d9a30f7bf92,historical_600_unknown_rule,unknown,2,ZY13,自动线,大厂房(62),P3,空闲,90.0,,,-,0季,2,2,第1年3季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,84
50a0f5f3ef43d44b,historical_600_unknown_rule,unknown,2,ZY13,自动线,大厂房(62),P3,空闲,90.0,,,-,0季,2,2,第1年3季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,85
994e6237b17449fd,historical_600_unknown_rule,unknown,2,ZY13,自动线,大厂房(63),P3,空闲,90.0,,,-,0季,2,2,第1年3季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,86
f9e7012b5a9bb076,historical_600_unknown_rule,unknown,2,ZY13,自动线,大厂房(63),P3,空闲,30.0,,,-,0季,4,2,第3年3季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,87
593f51b5782d64c3,historical_600_unknown_rule,unknown,2,ZY13,自动线,大厂房(63),P3,空闲,30.0,,,-,0季,4,3,第3年3季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,88
bd29186b927b604b,historical_600_unknown_rule,unknown,2,ZY13,自动线,大厂房(63),P3,空闲,30.0,,,-,0季,4,3,第3年3季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,89
30feaba0ec358bd7,historical_600_unknown_rule,unknown,2,ZY17,自动线,大厂房(48),P2,空闲,90.0,,,-,0季,2,1,第1年1季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,90
827091e5f72ec37f,historical_600_unknown_rule,unknown,2,ZY17,自动线,大厂房(48),P2,空闲,90.0,,,-,0季,2,1,第1年1季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,91
1f2f10a7d3ca46e6,historical_600_unknown_rule,unknown,2,ZY17,自动线,大厂房(48),P4,空闲,90.0,,,-,0季,2,1,第1年1季,src_914983ebc1ba,origin data/VPD-OE_Agent_20260709/VPD-OE_Agent/data/raw/ZY/2.xls,生产线信息,92
