order_id,competition_id,rule_version,year,market_code,market_id,market_name_candidate,product_code,product_id,quantity,total_amount_wan,unit_price_wan,receivable_term_quarters,delivery_term_quarters,iso_code,iso_name_candidate,mapping_status,source_id,source_path,source_sheet,source_row
BKDD_149,order_catalog_unbound,,2,3,M3,国内,4,P4,5.0,408.0,81.6,0,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,150
BKDD_150,order_catalog_unbound,,2,3,M3,国内,4,P4,2.0,174.0,87.0,0,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,151
BKDD_151,order_catalog_unbound,,2,3,M3,国内,4,P4,5.0,398.0,79.6,0,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,152
BKDD_152,order_catalog_unbound,,2,3,M3,国内,4,P4,2.0,177.0,88.5,4,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,153
BKDD_153,order_catalog_unbound,,2,3,M3,国内,4,P4,5.0,424.0,84.8,1,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,154
BKDD_154,order_catalog_unbound,,2,3,M3,国内,4,P4,2.0,167.0,83.5,4,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,155
BKDD_155,order_catalog_unbound,,2,3,M3,国内,4,P4,4.0,356.0,89.0,1,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,156
BKDD_156,order_catalog_unbound,,3,1,M1,本地,1,P1,4.0,182.0,45.5,3,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,157
BKDD_157,order_catalog_unbound,,3,1,M1,本地,1,P1,2.0,95.0,47.5,4,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,158
BKDD_158,order_catalog_unbound,,3,1,M1,本地,1,P1,2.0,73.0,36.5,4,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,159
BKDD_159,order_catalog_unbound,,3,1,M1,本地,1,P1,4.0,165.0,41.25,3,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,160
BKDD_160,order_catalog_unbound,,3,1,M1,本地,1,P1,2.0,86.0,43.0,1,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,161
BKDD_161,order_catalog_unbound,,3,1,M1,本地,1,P1,2.0,84.0,42.0,4,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,162
BKDD_162,order_catalog_unbound,,3,1,M1,本地,1,P1,4.0,162.0,40.5,3,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,163
BKDD_163,order_catalog_unbound,,3,1,M1,本地,1,P1,1.0,40.0,40.0,1,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,164
BKDD_164,order_catalog_unbound,,3,1,M1,本地,1,P1,2.0,70.0,35.0,3,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,165
BKDD_165,order_catalog_unbound,,3,1,M1,本地,1,P1,2.0,83.0,41.5,2,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,166
BKDD_166,order_catalog_unbound,,3,1,M1,本地,2,P2,4.0,249.0,62.25,2,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,167
BKDD_167,order_catalog_unbound,,3,1,M1,本地,2,P2,4.0,270.0,67.5,3,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,168
BKDD_168,order_catalog_unbound,,3,1,M1,本地,2,P2,4.0,208.0,52.0,4,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,169
BKDD_169,order_catalog_unbound,,3,1,M1,本地,2,P2,1.0,71.0,71.0,3,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,170
BKDD_170,order_catalog_unbound,,3,1,M1,本地,2,P2,4.0,242.0,60.5,2,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,171
BKDD_171,order_catalog_unbound,,3,1,M1,本地,2,P2,1.0,56.0,56.0,4,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,172
BKDD_172,order_catalog_unbound,,3,1,M1,本地,2,P2,3.0,200.0,66.66666666666667,2,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,173
BKDD_173,order_catalog_unbound,,3,1,M1,本地,2,P2,4.0,257.0,64.25,3,1,1,ISO9000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,174
BKDD_174,order_catalog_unbound,,3,1,M1,本地,2,P2,2.0,125.0,62.5,0,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,175
BKDD_175,order_catalog_unbound,,3,1,M1,本地,2,P2,4.0,248.0,62.0,4,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,176
BKDD_176,order_catalog_unbound,,3,1,M1,本地,2,P2,2.0,129.0,64.5,4,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,177
BKDD_177,order_catalog_unbound,,3,1,M1,本地,2,P2,5.0,289.0,57.8,2,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,178
BKDD_178,order_catalog_unbound,,3,1,M1,本地,2,P2,1.0,60.0,60.0,4,4,2,ISO14000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,179
BKDD_179,order_catalog_unbound,,3,1,M1,本地,2,P2,4.0,241.0,60.25,0,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,180
BKDD_180,order_catalog_unbound,,3,1,M1,本地,2,P2,6.0,361.0,60.166666666666664,3,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,181
BKDD_181,order_catalog_unbound,,3,1,M1,本地,2,P2,5.0,295.0,59.0,0,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,182
BKDD_182,order_catalog_unbound,,3,1,M1,本地,3,P3,6.0,448.0,74.66666666666667,4,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,183
BKDD_183,order_catalog_unbound,,3,1,M1,本地,3,P3,3.0,191.0,63.666666666666664,2,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,184
BKDD_184,order_catalog_unbound,,3,1,M1,本地,3,P3,1.0,78.0,78.0,2,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,185
BKDD_185,order_catalog_unbound,,3,1,M1,本地,3,P3,2.0,167.0,83.5,3,3,3,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,186
BKDD_186,order_catalog_unbound,,3,1,M1,本地,3,P3,1.0,78.0,78.0,0,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,187
BKDD_187,order_catalog_unbound,,3,1,M1,本地,3,P3,4.0,314.0,78.5,3,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,188
BKDD_188,order_catalog_unbound,,3,1,M1,本地,3,P3,3.0,242.0,80.66666666666667,2,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,189
BKDD_189,order_catalog_unbound,,3,1,M1,本地,3,P3,6.0,426.0,71.0,1,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,190
BKDD_190,order_catalog_unbound,,3,1,M1,本地,3,P3,3.0,225.0,75.0,0,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,191
BKDD_191,order_catalog_unbound,,3,1,M1,本地,3,P3,3.0,220.0,73.33333333333333,0,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,192
BKDD_192,order_catalog_unbound,,3,1,M1,本地,3,P3,1.0,76.0,76.0,3,3,2,ISO14000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,193
BKDD_193,order_catalog_unbound,,3,1,M1,本地,3,P3,2.0,150.0,75.0,4,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,194
BKDD_194,order_catalog_unbound,,3,1,M1,本地,3,P3,1.0,81.0,81.0,1,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,195
BKDD_195,order_catalog_unbound,,3,1,M1,本地,3,P3,3.0,226.0,75.33333333333333,2,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,196
BKDD_196,order_catalog_unbound,,3,1,M1,本地,5,P5,2.0,296.0,148.0,0,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,197
BKDD_197,order_catalog_unbound,,3,1,M1,本地,5,P5,3.0,409.0,136.33333333333334,2,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,198
BKDD_198,order_catalog_unbound,,3,1,M1,本地,5,P5,2.0,297.0,148.5,0,1,2,ISO14000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,199
BKDD_199,order_catalog_unbound,,3,2,M2,区域,1,P1,2.0,88.0,44.0,0,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,200
BKDD_200,order_catalog_unbound,,3,2,M2,区域,1,P1,1.0,51.0,51.0,0,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,201
BKDD_201,order_catalog_unbound,,3,2,M2,区域,1,P1,4.0,156.0,39.0,1,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,202
BKDD_202,order_catalog_unbound,,3,2,M2,区域,1,P1,2.0,74.0,37.0,2,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,203
BKDD_203,order_catalog_unbound,,3,2,M2,区域,1,P1,1.0,44.0,44.0,2,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,204
BKDD_204,order_catalog_unbound,,3,2,M2,区域,1,P1,2.0,83.0,41.5,1,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,205
BKDD_205,order_catalog_unbound,,3,2,M2,区域,1,P1,4.0,154.0,38.5,4,2,1,ISO9000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,206
BKDD_206,order_catalog_unbound,,3,2,M2,区域,1,P1,2.0,88.0,44.0,0,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,207
BKDD_207,order_catalog_unbound,,3,2,M2,区域,1,P1,1.0,45.0,45.0,2,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,208
BKDD_208,order_catalog_unbound,,3,2,M2,区域,1,P1,3.0,121.0,40.333333333333336,2,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,209
BKDD_209,order_catalog_unbound,,3,2,M2,区域,1,P1,5.0,192.0,38.4,4,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,210
BKDD_210,order_catalog_unbound,,3,2,M2,区域,1,P1,4.0,184.0,46.0,0,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,211
BKDD_211,order_catalog_unbound,,3,2,M2,区域,1,P1,2.0,81.0,40.5,1,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,212
BKDD_212,order_catalog_unbound,,3,2,M2,区域,1,P1,4.0,158.0,39.5,0,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,213
BKDD_213,order_catalog_unbound,,3,2,M2,区域,1,P1,3.0,128.0,42.666666666666664,0,3,3,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,214
BKDD_214,order_catalog_unbound,,3,2,M2,区域,1,P1,2.0,72.0,36.0,3,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,215
BKDD_215,order_catalog_unbound,,3,2,M2,区域,1,P1,2.0,86.0,43.0,2,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,216
BKDD_216,order_catalog_unbound,,3,2,M2,区域,2,P2,1.0,68.0,68.0,1,3,3,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,217
BKDD_217,order_catalog_unbound,,3,2,M2,区域,2,P2,4.0,246.0,61.5,4,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,218
BKDD_218,order_catalog_unbound,,3,2,M2,区域,2,P2,3.0,200.0,66.66666666666667,0,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,219
BKDD_219,order_catalog_unbound,,3,2,M2,区域,2,P2,6.0,424.0,70.66666666666667,0,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,220
BKDD_220,order_catalog_unbound,,3,2,M2,区域,2,P2,2.0,133.0,66.5,2,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,221
BKDD_221,order_catalog_unbound,,3,2,M2,区域,2,P2,3.0,201.0,67.0,1,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,222
BKDD_222,order_catalog_unbound,,3,2,M2,区域,2,P2,2.0,127.0,63.5,1,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,223
BKDD_223,order_catalog_unbound,,3,2,M2,区域,2,P2,4.0,271.0,67.75,4,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,224
BKDD_224,order_catalog_unbound,,3,2,M2,区域,3,P3,3.0,211.0,70.33333333333333,2,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,225
BKDD_225,order_catalog_unbound,,3,2,M2,区域,3,P3,5.0,364.0,72.8,1,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,226
BKDD_226,order_catalog_unbound,,3,2,M2,区域,3,P3,5.0,323.0,64.6,4,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,227
BKDD_227,order_catalog_unbound,,3,2,M2,区域,3,P3,3.0,210.0,70.0,0,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,228
BKDD_228,order_catalog_unbound,,3,2,M2,区域,3,P3,1.0,85.0,85.0,3,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,229
BKDD_229,order_catalog_unbound,,3,2,M2,区域,3,P3,4.0,285.0,71.25,3,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,230
BKDD_230,order_catalog_unbound,,3,2,M2,区域,3,P3,5.0,343.0,68.6,1,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,231
BKDD_231,order_catalog_unbound,,3,2,M2,区域,3,P3,6.0,433.0,72.16666666666667,4,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,232
BKDD_232,order_catalog_unbound,,3,2,M2,区域,3,P3,1.0,67.0,67.0,3,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,233
BKDD_233,order_catalog_unbound,,3,2,M2,区域,3,P3,1.0,74.0,74.0,4,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,234
BKDD_234,order_catalog_unbound,,3,2,M2,区域,3,P3,3.0,217.0,72.33333333333333,0,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,235
BKDD_235,order_catalog_unbound,,3,2,M2,区域,3,P3,5.0,315.0,63.0,2,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,236
BKDD_236,order_catalog_unbound,,3,2,M2,区域,5,P5,3.0,423.0,141.0,4,3,2,ISO14000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,237
BKDD_237,order_catalog_unbound,,3,2,M2,区域,5,P5,1.0,137.0,137.0,0,4,2,ISO14000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,238
BKDD_238,order_catalog_unbound,,3,2,M2,区域,5,P5,4.0,566.0,141.5,3,3,2,ISO14000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,239
BKDD_239,order_catalog_unbound,,3,2,M2,区域,5,P5,1.0,118.0,118.0,1,2,2,ISO14000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,240
BKDD_240,order_catalog_unbound,,3,2,M2,区域,5,P5,2.0,279.0,139.5,4,4,2,ISO14000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,241
BKDD_241,order_catalog_unbound,,3,3,M3,国内,1,P1,2.0,75.0,37.5,4,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,242
BKDD_242,order_catalog_unbound,,3,3,M3,国内,1,P1,1.0,52.0,52.0,2,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,243
BKDD_243,order_catalog_unbound,,3,3,M3,国内,1,P1,3.0,139.0,46.333333333333336,4,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,244
BKDD_244,order_catalog_unbound,,3,3,M3,国内,1,P1,2.0,100.0,50.0,4,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,245
BKDD_245,order_catalog_unbound,,3,3,M3,国内,1,P1,2.0,86.0,43.0,0,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,246
BKDD_246,order_catalog_unbound,,3,3,M3,国内,1,P1,5.0,207.0,41.4,1,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,247
BKDD_247,order_catalog_unbound,,3,3,M3,国内,1,P1,3.0,147.0,49.0,0,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,248
BKDD_248,order_catalog_unbound,,3,3,M3,国内,1,P1,2.0,88.0,44.0,0,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,249
BKDD_249,order_catalog_unbound,,3,3,M3,国内,1,P1,6.0,281.0,46.833333333333336,1,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,250
BKDD_250,order_catalog_unbound,,3,3,M3,国内,2,P2,3.0,198.0,66.0,1,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,251
BKDD_251,order_catalog_unbound,,3,3,M3,国内,2,P2,1.0,68.0,68.0,1,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,252
BKDD_252,order_catalog_unbound,,3,3,M3,国内,2,P2,4.0,267.0,66.75,2,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,253
BKDD_253,order_catalog_unbound,,3,3,M3,国内,2,P2,4.0,257.0,64.25,0,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,254
BKDD_254,order_catalog_unbound,,3,3,M3,国内,2,P2,4.0,269.0,67.25,2,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,255
BKDD_255,order_catalog_unbound,,3,3,M3,国内,2,P2,5.0,335.0,67.0,4,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,256
BKDD_256,order_catalog_unbound,,3,3,M3,国内,3,P3,2.0,135.0,67.5,4,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,257
BKDD_257,order_catalog_unbound,,3,3,M3,国内,3,P3,4.0,263.0,65.75,0,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,258
BKDD_258,order_catalog_unbound,,3,3,M3,国内,3,P3,4.0,285.0,71.25,1,1,1,ISO9000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,259
BKDD_259,order_catalog_unbound,,3,3,M3,国内,3,P3,1.0,67.0,67.0,1,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,260
BKDD_260,order_catalog_unbound,,3,3,M3,国内,3,P3,5.0,356.0,71.2,4,2,1,ISO9000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,261
BKDD_261,order_catalog_unbound,,3,3,M3,国内,3,P3,1.0,69.0,69.0,0,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,262
BKDD_262,order_catalog_unbound,,3,3,M3,国内,3,P3,3.0,220.0,73.33333333333333,0,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,263
BKDD_263,order_catalog_unbound,,3,3,M3,国内,3,P3,1.0,70.0,70.0,0,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,264
BKDD_264,order_catalog_unbound,,3,3,M3,国内,3,P3,2.0,133.0,66.5,4,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,265
BKDD_265,order_catalog_unbound,,3,3,M3,国内,5,P5,5.0,714.0,142.8,0,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,266
BKDD_266,order_catalog_unbound,,3,3,M3,国内,5,P5,4.0,578.0,144.5,3,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,267
BKDD_267,order_catalog_unbound,,3,3,M3,国内,5,P5,2.0,297.0,148.5,1,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,268
BKDD_268,order_catalog_unbound,,3,3,M3,国内,5,P5,4.0,578.0,144.5,4,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,269
BKDD_269,order_catalog_unbound,,3,3,M3,国内,5,P5,3.0,461.0,153.66666666666666,2,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,270
BKDD_270,order_catalog_unbound,,3,3,M3,国内,5,P5,3.0,466.0,155.33333333333334,3,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,271
BKDD_271,order_catalog_unbound,,3,3,M3,国内,5,P5,2.0,322.0,161.0,0,2,2,ISO14000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,272
BKDD_272,order_catalog_unbound,,3,3,M3,国内,5,P5,6.0,918.0,153.0,2,4,2,ISO14000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,273
BKDD_273,order_catalog_unbound,,3,3,M3,国内,5,P5,5.0,660.0,132.0,2,1,2,ISO14000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,274
BKDD_274,order_catalog_unbound,,4,1,M1,本地,1,P1,5.0,182.0,36.4,0,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,275
BKDD_275,order_catalog_unbound,,4,1,M1,本地,1,P1,5.0,179.0,35.8,4,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,276
BKDD_276,order_catalog_unbound,,4,1,M1,本地,1,P1,1.0,36.0,36.0,3,4,2,ISO14000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,277
BKDD_277,order_catalog_unbound,,4,1,M1,本地,1,P1,5.0,164.0,32.8,2,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,278
BKDD_278,order_catalog_unbound,,4,1,M1,本地,2,P2,5.0,265.0,53.0,2,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,279
BKDD_279,order_catalog_unbound,,4,1,M1,本地,2,P2,6.0,331.0,55.166666666666664,4,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,280
BKDD_280,order_catalog_unbound,,4,1,M1,本地,2,P2,1.0,53.0,53.0,3,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,281
BKDD_281,order_catalog_unbound,,4,1,M1,本地,2,P2,3.0,167.0,55.666666666666664,1,2,2,ISO14000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,282
BKDD_282,order_catalog_unbound,,4,1,M1,本地,2,P2,4.0,252.0,63.0,3,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,283
BKDD_283,order_catalog_unbound,,4,1,M1,本地,2,P2,4.0,213.0,53.25,3,3,3,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,284
BKDD_284,order_catalog_unbound,,4,1,M1,本地,2,P2,3.0,189.0,63.0,0,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,285
BKDD_285,order_catalog_unbound,,4,1,M1,本地,2,P2,1.0,44.0,44.0,2,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,286
BKDD_286,order_catalog_unbound,,4,1,M1,本地,2,P2,4.0,228.0,57.0,0,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,287
BKDD_287,order_catalog_unbound,,4,1,M1,本地,2,P2,3.0,155.0,51.666666666666664,0,3,1,ISO9000,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,288
BKDD_288,order_catalog_unbound,,4,1,M1,本地,3,P3,2.0,140.0,70.0,1,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,289
BKDD_289,order_catalog_unbound,,4,1,M1,本地,3,P3,2.0,118.0,59.0,2,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,290
BKDD_290,order_catalog_unbound,,4,1,M1,本地,3,P3,5.0,293.0,58.6,0,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,291
BKDD_291,order_catalog_unbound,,4,1,M1,本地,3,P3,2.0,129.0,64.5,2,2,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,292
BKDD_292,order_catalog_unbound,,4,1,M1,本地,3,P3,5.0,304.0,60.8,3,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,293
BKDD_293,order_catalog_unbound,,4,1,M1,本地,3,P3,6.0,333.0,55.5,4,2,3,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,294
BKDD_294,order_catalog_unbound,,4,1,M1,本地,3,P3,1.0,64.0,64.0,2,1,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,295
BKDD_295,order_catalog_unbound,,4,1,M1,本地,3,P3,5.0,302.0,60.4,0,3,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,296
BKDD_296,order_catalog_unbound,,4,1,M1,本地,3,P3,2.0,128.0,64.0,2,4,0,,probable,src_e93001ca72b6,origin data/测试数据/原订单规则.xls,订单一览表,297
